run_id,park_type,service_target,climate_zone,year,native_cover,invasive_cover,canopy_cover,Ce,Cr,Ct,Cep,MPS,satisfaction,action,mgmt_mode,conflict_total,budget_used,temp_anomaly,precip_anomaly,heatwave,drought_event,heavy_rain,storm,pest_outbreak,disturb_canopy_loss,disturb_native_loss,edge_fraction,invasive_edge,invasive_core,canopy_edge,canopy_core,alloc_monitoring,alloc_invasive_removal,alloc_ecological_restoration,alloc_infrastructure,alloc_visitor_experience,alloc_ecosystem_service
0,NISF,environmental,Subtropical,0,0.31082477461512,0.6697079882606134,0.5683441888735133,0.2522696716872581,0.4679398796581906,0.43537440523885795,0.46533068303290437,0.4108285359693191,0.46356322259418975,invasive_removal,single,1,20.0,-0.14336635011598678,0.16488932533866038,0.0,0.0,0.9083755665436714,0.0,0.0,0.020692795405864835,0.0,0.278,0.6803826467751928,0.6673291031261909,0.5630325740937345,0.5703893812679435,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,1,0.31910812959088136,0.6662496995947653,0.5701523467789454,0.2582548551103004,0.4698735438534103,0.43964436234958026,0.4685319748688478,0.4146524712017038,0.3670168008810716,invasive_removal,single,1,20.0,-0.35119374160377065,-0.04491655504532443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.6831836113781792,0.6614607418720657,0.5652002213605879,0.5720591208319972,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,2,0.3021849163737839,0.6686106252957473,0.5523597490703567,0.24741259427239204,0.4619301807746311,0.4266911370893097,0.4531200706873717,0.4012527659124496,0.36228904905667064,invasive_removal,single,1,20.0,0.8438052922543469,0.16996814959495968,0.0,0.0,0.0,0.0,0.7376812464986477,0.025206568192858797,0.025206568192858797,0.278,0.6996965480753816,0.658372555305805,0.5411880798775865,0.556661305906354,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,3,0.2763040170573871,0.6802050456962564,0.5132473578189559,0.22861918854208468,0.44222717713389265,0.40331101502151095,0.42180630883694703,0.3746268509021542,0.35223305380492986,invasive_removal,single,1,20.0,1.4363680315930756,0.4638687334510178,0.0,0.0,1.0,0.0,0.9998318493461573,0.05694425429215819,0.03416425429215819,0.278,0.7021674610411993,0.6734799051617769,0.4824184646857197,0.525117762654191,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,4,0.2845873720331485,0.6804814908035987,0.5179405517234661,0.2334766677103005,0.4440076989081269,0.4084464829319566,0.4269222411797291,0.3793456056728231,0.4218428821398639,invasive_removal,single,1,20.0,0.3212904289049591,-0.09706049040669068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.7066895875119595,0.6721215865308503,0.4903678381122186,0.5285571921444174,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,5,0.29287072700890987,0.6845994209037327,0.46842716950025004,0.2372269583933949,0.4227610704837936,0.3973199780040845,0.39784731576359317,0.3601572350050882,0.2845863930700112,invasive_removal,single,1,20.0,1.4299118364560037,-0.09554916006245293,1.0,0.0,0.5381456035511681,0.0,0.0,0.05781895684889561,0.0,0.278,0.7042275334030592,0.6787730839580086,0.42539120955789084,0.4849978022758399,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,6,0.30115408198467125,0.6810169732153846,0.46807994874133285,0.24319255852926253,0.42387603887114855,0.40094332151550194,0.39984435168125526,0.36313952060395877,0.39044403891766455,invasive_removal,single,1,20.0,-0.4874589400141376,-0.16171446134771972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.6952298457892867,0.677275728650918,0.4248091257670802,0.48474101354305343,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,7,0.30943743696043263,0.6786363434359008,0.460087968078657,0.2488240336588644,0.4215124670288975,0.40227323705579177,0.3970447094498538,0.36269774264030774,0.35877247434434245,invasive_removal,single,1,20.0,-0.2637014568724643,0.19272245779567648,0.0,0.0,1.0,0.0,0.0,0.02278,0.0,0.278,0.7044901457971247,0.670412857208172,0.4144326946496807,0.47766714538233485,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,8,0.317720791936194,0.6835679169094455,0.4709962652875487,0.25230792819627307,0.42414973519671356,0.40927323595755194,0.40610223045550164,0.3696169556399182,0.305448061970419,invasive_removal,single,1,20.0,0.592031886440553,-0.0063729666751886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.7147871463544949,0.6732785183142603,0.42895017969157373,0.48718575530926755,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,9,0.3260041469119554,0.6797820157068993,0.46752248626327253,0.2583633875531993,0.4240852890078943,0.4119586119893617,0.40614400133326944,0.371283707188519,0.25598807018641245,invasive_removal,single,1,20.0,-0.19229698844819526,-0.20003186721859761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.7131945087845533,0.6686481194803234,0.42937446599932944,0.4822110591626856,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,10,0.3342875018877168,0.6798842211230519,0.4842020070732794,0.2632701179299327,0.4307213254362436,0.42068997797145635,0.4187554551972288,0.3811774340430176,0.44033106572454095,invasive_removal,single,1,20.0,-0.5547353400035127,0.2847891539519776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.7061643132480497,0.671496595623399,0.4462645140223721,0.49880951824800546,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,11,0.3128256386952994,0.6828118667169931,0.4672626567679179,0.24961782011849898,0.42292090935621957,0.4059503344432601,0.4024542919328274,0.36646663784710615,0.4223504119326833,invasive_removal,single,1,20.0,1.5343174970227564,0.17289496946627722,0.0,0.0,0.0,0.0,0.8705068237687674,0.02974521816817878,0.02974521816817878,0.278,0.7249259398950362,0.6683275005902672,0.4235925071378745,0.48407747892463826,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,12,0.2904159180376396,0.6805241768734999,0.4504617392079514,0.23693738298335376,0.4170012337774556,0.39082568487932323,0.3858558114825881,0.351989240257103,0.28156686600423686,invasive_removal,single,1,20.0,-0.02662536469412391,0.11753444309305634,0.0,0.0,0.0,0.0,0.8982462871940644,0.030693075633421177,0.030693075633421177,0.278,0.7231598134742191,0.6658389871574334,0.4023291709285853,0.4689947779637184,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,13,0.298699273013401,0.6845670170722441,0.4630043471346149,0.24070211389774243,0.4206032828785605,0.3983159769964149,0.3959926971153759,0.3597472738813379,0.3157457099023919,invasive_removal,single,1,20.0,-0.2531538554494145,0.03261675276938281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.7144891405593244,0.6747770581672463,0.4185902130122331,0.4801056342343686,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,14,0.30698262798916237,0.6813123125661696,0.4543420632626855,0.24657832662021506,0.4182775159069148,0.3994448015739287,0.3927760480152145,0.35911020213357037,0.3379037285569032,invasive_removal,single,1,20.0,0.49686726560250527,-0.1728128348724443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.7178271853622435,0.6689838712402575,0.41381871984831886,0.4699452342726494,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,15,0.31526598296492375,0.6876778127156239,0.450966275291532,0.24963679735212624,0.41469927566614445,0.4021595749216753,0.3928969510964917,0.3597252763086248,0.3442152913526955,invasive_removal,single,1,20.0,1.7278365926364114,-0.1828372222037416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.7183029080275544,0.6776171804487032,0.404389522987996,0.46890026025051124,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,16,0.3178543379406851,0.6877421586396109,0.3863670304327966,0.2511544900721386,0.38883705664925483,0.3839445612031473,0.35315186398820164,0.3327606746360385,0.33514634068812027,invasive_removal,single,1,20.0,-1.3517524488122292,-0.22057421665618518,0.0,1.0,0.0,0.0,0.0,0.05695,0.005695,0.278,0.7073280301369849,0.6819320862348047,0.32187484898201046,0.4111992000218804,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,17,0.3261376929164465,0.687089380585028,0.3708713694228411,0.25626655459273423,0.38286726456437664,0.38302337263925323,0.34580793794871967,0.3289892965058157,0.3003618518838647,invasive_removal,single,1,20.0,-0.2576750988410469,-0.18443283722728326,0.42738903739644496,0.0,0.0,0.0,0.0,0.019471844543782032,0.0,0.278,0.7001982795846753,0.6837732117181277,0.3018862503518659,0.3974335066828565,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,18,0.31377361535695236,0.6939767613258352,0.32972292735707703,0.24689806080792,0.3639973044787885,0.3651150051177517,0.31649605832571975,0.3062776309011783,0.22938867327082368,invasive_removal,single,1,20.0,2.6211803700677603,0.036450451688191,0.0,0.8397075652922625,0.0,0.0,0.46430488589160457,0.06368664379431048,0.020647432535255562,0.278,0.6984638369429526,0.6939803527087179,0.24722417622400172,0.3614883744692584,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,19,0.32205697033271374,0.6937514216889795,0.35100732813721763,0.2518670476184254,0.3725899336637442,0.3752278350908865,0.332224279960963,0.3183217150021029,0.2809379604841813,invasive_removal,single,1,20.0,0.11604564232786929,-0.001005396327350505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.692633519991428,0.695913162231804,0.27500392301745735,0.3802717971445492,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,20,0.3303403253084751,0.6830641214554833,0.33457560327385816,0.2599663487292378,0.3697577988001241,0.37402582737097123,0.3243594344058683,0.31528431907439136,0.2600641220926702,invasive_removal,single,1,20.0,0.8247271667757993,-0.041092707007425754,0.8264822616641037,0.0,0.0,0.0,0.0,0.037654531841416566,0.0,0.278,0.683700006082409,0.6845505813913761,0.2535111256416275,0.36578879549236254,0.0,1.0,0.0,0.0,0.0,0.0
