run_id,park_type,service_target,climate_zone,year,native_cover,invasive_cover,canopy_cover,Ce,Cr,Ct,Cep,MPS,satisfaction,action,mgmt_mode,conflict_total,budget_used,temp_anomaly,precip_anomaly,heatwave,drought_event,heavy_rain,storm,pest_outbreak,disturb_canopy_loss,disturb_native_loss,edge_fraction,invasive_edge,invasive_core,canopy_edge,canopy_core,alloc_monitoring,alloc_invasive_removal,alloc_ecological_restoration,alloc_infrastructure,alloc_visitor_experience,alloc_ecosystem_service
0,NISF,environmental,Subtropical,0,0.31082477461512,0.6697359889550344,0.5684446693501088,0.2522614605555142,0.4679702716057815,0.43540454938183665,0.4653937179191321,0.41086885052002775,0.46358999055267186,invasive_removal,single,1,20.0,-0.12072955799240992,0.1374077711155503,0.0,0.0,0.8836245027347229,0.0,0.0,0.02012896617229699,0.0,0.278,0.6804211399844617,0.6673530637664183,0.5631588103376486,0.570479944703937,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,1,0.31910812959088136,0.6662957361948779,0.570359296062541,0.25824124059427145,0.46994021075680914,0.4397064471346589,0.4686614992624155,0.41473655313843105,0.36707542215029626,invasive_removal,single,1,20.0,-0.3336368350347543,-0.03743046253777036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.6832439560791366,0.6615012692588337,0.5654407411709084,0.5722531440679064,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,2,0.3028744111281794,0.6682888040659704,0.5526069189330567,0.24791949469083865,0.46214168615013307,0.4270755606875978,0.4534496887151831,0.4016176335512127,0.3627134280415871,invasive_removal,single,1,20.0,0.6347834040036606,0.1416401246624664,0.0,0.0,0.0,0.0,0.7175028808446976,0.024517073438463318,0.024517073438463318,0.278,0.6992366558460755,0.6581038971478689,0.5415215994794983,0.5568752275315183,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,3,0.3111577661039408,0.6688576739567615,0.5437073138807338,0.25271860019084114,0.458382739667427,0.4281331889109935,0.44995976140878324,0.40040044030527255,0.4149741503757838,invasive_removal,single,1,20.0,1.0958888687099584,0.38655727787584815,0.0,0.0,1.0,0.0,0.0,0.02278,0.0,0.278,0.7130787462261144,0.6535620256314428,0.5240836563087415,0.5512632374333846,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,4,0.3194411210797022,0.6625441754438588,0.5509197358708589,0.259550905524406,0.463477432942993,0.43402442524712365,0.4565789844436768,0.40688408160396305,0.4318137409387589,invasive_removal,single,1,20.0,0.6091557102643934,0.13600727168488977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.7075643158671421,0.646940852676999,0.5330874288070189,0.5577859150450244,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,5,0.3105500072995553,0.6623043981576326,0.5386213223975681,0.2542755355034036,0.4586419896038558,0.4263339000040703,0.44661440832937654,0.3987184228340659,0.3718507370477451,invasive_removal,single,1,20.0,-1.9095110775274535,-0.0011229208601678375,0.0,0.0,0.0,0.0,0.5026183422858734,0.017174468755908293,0.017174468755908293,0.278,0.7097424671977978,0.6457700724053252,0.5170827343022907,0.546914573769434,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,6,0.31883336227531667,0.6602780284746262,0.544271166018738,0.2598554849688034,0.461611156441376,0.4317563628295139,0.45226377288124614,0.40407106875656185,0.4525545546671773,invasive_removal,single,1,20.0,0.7457887350633732,0.03734269769864749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.7190300672550409,0.6393873542627768,0.5245168141743298,0.5518774122967789,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,7,0.32711671725107805,0.6520719545494145,0.5331426841373715,0.26728789173587,0.46003188956265356,0.4321453280041966,0.44741918643649914,0.4028839401523422,0.43871628804358076,invasive_removal,single,1,20.0,-0.2093477027525602,-0.15922627477107204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.7082894811433242,0.6321571728415101,0.520127325054,0.5381541381888636,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,8,0.33540007222683943,0.6554400144418417,0.5351879621781774,0.2712816664378569,0.45967117981662636,0.436486421155531,0.4508143948622205,0.4061004925662357,0.32521547475539614,invasive_removal,single,1,20.0,0.37647440630900025,-0.1057419724465676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.7146720307696811,0.6343645289305684,0.5237221217845154,0.5396027871496983,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,9,0.34368342720260087,0.6530656040491011,0.5409377651755265,0.27699927345594094,0.4628021446530252,0.44193887179382835,0.45650616023063584,0.41153067255736064,0.3682076153434452,invasive_removal,single,1,20.0,1.8220482568263954,0.029756134708527917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.7045111930261423,0.6349882166036475,0.5305023515776047,0.5449558330151695,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,10,0.3519667821783622,0.6505427100051727,0.5174579646721339,0.2827740564486216,0.4542932373670431,0.43862244138190315,0.4440563015943904,0.4044877408745891,0.30972801516879905,invasive_removal,single,1,20.0,-0.16281993826371652,0.22093264521345904,0.7290073043609405,0.0,0.0,0.0,0.0,0.03321357278668445,0.0,0.278,0.7030006023574409,0.6320755436977896,0.4990261001604409,0.5245549983760821,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,11,0.3602501371541236,0.6595197096611618,0.5237826023835978,0.2850185480326821,0.45368114257203246,0.444247342434435,0.45011276828476143,0.4089027793579524,0.4005381610123138,invasive_removal,single,1,20.0,0.5533744543798899,-0.0077884925132470535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.7112248047537717,0.6413424015784117,0.50690360236508,0.5302817187342181,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,12,0.36853349212988495,0.6600656929231146,0.5237687934473536,0.28983676066485875,0.45348452485585133,0.4479707094926543,0.4522388995258848,0.4115495178419634,0.45643657052662884,invasive_removal,single,1,20.0,-0.42449188088877715,-0.13105950657912172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.6970823664241813,0.6475440374753353,0.505035000757091,0.5309820820455434,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,13,0.3768168471056464,0.665114506701136,0.5304083066705771,0.29324267093048506,0.45437324532283324,0.453690073198714,0.4584615625710885,0.4165094334674934,0.372513999783597,invasive_removal,single,1,20.0,-0.7058137730100333,0.02718062730781901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.6902949469443767,0.6571502928678661,0.5130887266581158,0.5370770646255139,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,14,0.3851002020814077,0.6625278988557302,0.5235178639034264,0.2990326935738065,0.452522380961865,0.4553504501076614,0.45635411451784047,0.41659040270572545,0.39509173382658025,invasive_removal,single,1,20.0,-0.11211177633473242,-0.14401069572703692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.6955845253358383,0.6515310260559101,0.5080110401976992,0.5294886353579861,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,15,0.3933835570571691,0.6693494956498783,0.5196515860360879,0.3018436208618082,0.4485883109369777,0.45791807648655247,0.45611994999631,0.4168876101312634,0.4010947961652996,invasive_removal,single,1,20.0,0.8865992359043466,-0.15236435183645133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.697322274855711,0.6603101152908458,0.499161929991123,0.5275409549841491,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,16,0.4016669120329305,0.6640490139478872,0.5054679586595787,0.3085057717754789,0.444770028582071,0.4573904980126923,0.4495897943455748,0.4142268473100563,0.473274009907297,invasive_removal,single,1,20.0,-1.7446336411050354,-0.18381184721348764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.6914794138249142,0.6552184721669819,0.49302663901202354,0.5102583836762273,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,17,0.4099502670086919,0.6575556236149535,0.4766946026375664,0.31557955784175773,0.43553337278979287,0.4524860009451813,0.4342032395357792,0.40559447050814534,0.33156487071551927,invasive_removal,single,1,24.600104483277136,-0.6182316604308346,0.047857938649978955,0.0,0.0,0.0,0.3833420402730946,0.0,0.039296392548394926,0.0,0.278,0.6854563848947778,0.6485439731498687,0.4536006028091437,0.48558675215598956,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,18,0.41823362198445324,0.6643941787510013,0.49071493157430024,0.31834646669603706,0.43874801006686964,0.460419609365294,0.4449367051402871,0.4134444212331332,0.468890096322988,invasive_removal,single,1,20.0,0.24815360076867288,0.18919590397051358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.6962022332559729,0.6538780580413308,0.4670527482338883,0.4998258553535724,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,19,0.4265169769602146,0.664540157978361,0.4978872845185979,0.3232742521976213,0.44156585851501284,0.46629882498767594,0.4514728735639492,0.41917381428865996,0.3168341381776479,invasive_removal,single,1,20.0,-0.3952850140227853,-0.08225077132822958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.694363338873894,0.6547882960822969,0.47664727860167366,0.506065569345336,0.0,1.0,0.0,0.0,0.0,0.0
