run_id,park_type,service_target,climate_zone,year,native_cover,invasive_cover,canopy_cover,Ce,Cr,Ct,Cep,MPS,satisfaction,action,mgmt_mode,conflict_total,budget_used,temp_anomaly,precip_anomaly,heatwave,drought_event,heavy_rain,storm,pest_outbreak,disturb_canopy_loss,disturb_native_loss,edge_fraction,invasive_edge,invasive_core,canopy_edge,canopy_core,alloc_monitoring,alloc_invasive_removal,alloc_ecological_restoration,alloc_infrastructure,alloc_visitor_experience,alloc_ecosystem_service
0,NRF,conservation,Subtropical,0,0.6659664196393587,0.37978207153374033,0.40908388208050017,0.5809400894779757,0.505709827795391,0.5474100534618614,0.4641204023620608,0.5467001222849228,0.6192494659931805,ecosystem_service,single,0,8.0,-0.12827515536693554,0.14656828918992035,0.0,0.0,0.8874115471806374,0.0,0.0,0.018502530758716287,0.0,0.085,0.40474328213048166,0.37866545634169324,0.40241255285959143,0.409703623046377,0.0,0.0,0.0,0.0,0.0,1.0
0,NRF,conservation,Subtropical,1,0.6659664196393587,0.43187216968893505,0.4202272006011552,0.5601149929968134,0.49193562084933484,0.5507530490180579,0.4704136468771622,0.5344205921602598,0.5064066602075611,ecosystem_service,single,1,8.0,-0.32948913722442635,-0.03992582670695505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.4373610162879094,0.4325644626278281,0.41401503437813125,0.4208042870808896,0.0,0.0,0.0,0.0,0.0,1.0
0,NRF,conservation,Subtropical,2,0.6445607483536059,0.45979155961250706,0.4123011285335591,0.5347812092352305,0.4789934055490462,0.5387426753191904,0.46000053386033224,0.5146424404000285,0.49589579276670126,invasive_removal,single,1,20.0,0.7244573667538894,0.15108279963996415,0.0,0.0,0.0,0.0,0.7175028808446976,0.022439902598417917,0.022439902598417917,0.085,0.48319341086489465,0.458819802938788,0.39833543575349784,0.413598487972144,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,3,0.6455949796662711,0.48260398376344704,0.4136655817058982,0.5264851742549402,0.4715548383651528,0.5396174153615915,0.46106285569058303,0.5092209010637553,0.5425386759194013,invasive_removal,single,1,20.0,1.2393819230043308,0.4123277630675714,0.0,0.0,1.0,0.0,0.0,0.02085,0.0,0.085,0.5227026982054902,0.4800811523671916,0.3886508262088985,0.4159893568067123,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,4,0.6466292109789364,0.500155245216576,0.4273005364833474,0.5202478222654227,0.4708658787675374,0.5441733058855256,0.469096317711333,0.5074718753668266,0.5519295316860465,invasive_removal,single,1,20.0,0.7472279421559179,0.1450744231305491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.5421933981067273,0.49745224740710825,0.4045881433600706,0.42941043092649334,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,5,0.631944053636611,0.5235181755150163,0.4221681207984749,0.5016013484100649,0.46063588688913426,0.5360252603760174,0.46213290279092045,0.49305350433073813,0.48536589949881687,invasive_removal,single,1,20.0,-1.903855519872919,-0.0011977822508456935,0.0,0.0,0.0,0.0,0.5026183422858734,0.01571938865499069,0.01571938865499069,0.085,0.568799427416723,0.520513906212672,0.3947680825994924,0.42471347953827104,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,6,0.6329782849492761,0.5402334040006747,0.4330838849264078,0.495749143098289,0.45915186257032703,0.5397653937050966,0.4686461306124604,0.49107043760900787,0.559753116562933,invasive_removal,single,1,20.0,0.942400531004834,0.03983221087855732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.5985479819758245,0.5360183885603601,0.40796057031471605,0.4354177447537234,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,7,0.6340125162619413,0.5687067365519637,0.40498021175916543,0.4852985089822321,0.4379447269104789,0.5317996958456233,0.45289925527489006,0.4787333987199275,0.5088586193627573,invasive_removal,single,1,20.0,-0.04743193417459518,-0.1698413597558102,0.0,0.0,0.9569375381167404,0.0,0.0,0.01995214766973404,0.0,0.085,0.6107372992145742,0.566004443845601,0.3808652723609286,0.407220397386324,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,8,0.6350467475746066,0.5973272289896204,0.41614785533258264,0.47477273805947795,0.4323946119866659,0.5356153930083477,0.4595552593333938,0.47357569520186693,0.4998321468701322,invasive_removal,single,1,20.0,1.1148161193043307,-0.018305646043418108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.6281641872444839,0.5956647793156713,0.39370964841430267,0.418232278926084,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,9,0.6360809788872719,0.6133698069071837,0.4286225168123615,0.4691449615691553,0.43176957430743035,0.5398231955429809,0.4669522207380948,0.47203669807415327,0.4748110341005469,invasive_removal,single,1,20.0,0.014773506883980991,0.12980920669514504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.6407786142375471,0.612025819340975,0.408854907003144,0.43045885214982976,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,10,0.6143155067560486,0.6384884157695666,0.3775126286028681,0.4460847218435212,0.40253410592179895,0.5146957666210823,0.4316484670258952,0.4457035137655799,0.35177687253118106,invasive_removal,single,1,20.0,1.0772928790215661,-0.0016140701875549182,1.0,0.0,0.0,0.0,0.7290073043609405,0.06449970344388842,0.022799703443888417,0.085,0.6651098452273659,0.6372175725958913,0.3327030483269183,0.3816752672077377,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,11,0.6153497380687138,0.660280207253589,0.38952386562444496,0.43833277322861763,0.39971147371102184,0.5187645418182547,0.43883218549354447,0.4426137025888071,0.44275431418898875,invasive_removal,single,1,20.0,-0.5275586550907646,-0.06192479167758043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.6827185542755723,0.6593979564373391,0.3485413878905833,0.39333098104234465,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,12,0.6163839693813791,0.6787378085222479,0.3958325648065596,0.43185068242480523,0.3957747929398371,0.5211225556635884,0.4427411666752368,0.439348377650273,0.49295492286063386,invasive_removal,single,1,20.0,-0.15102262344432565,-0.13979680701772984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.6902871470936811,0.6788671049391092,0.35311297912494977,0.3998010509081299,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,13,0.6174182006940443,0.699159328533388,0.4086733003285802,0.42460058646209564,0.39376355514474626,0.5254401804108939,0.4503927280759689,0.4367592710480152,0.40405377477016174,invasive_removal,single,1,20.0,-0.42492713382316033,0.028992669128340278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.701358665941659,0.7001572042932753,0.3692361925946329,0.4123368567847392,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,14,0.6184524320067095,0.7100109656618756,0.40495981631406797,0.4210273499334867,0.38848008854397076,0.5247915392972397,0.44855193184766534,0.43365395911374616,0.4211747776023168,invasive_removal,single,1,20.0,0.23088123764434684,-0.15361140877550608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.7183360188900856,0.7104397858537905,0.36917398929215445,0.4082841827587266,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,15,0.6194866633193749,0.7284744630111128,0.4067720519058856,0.41451037373203903,0.38274275870846475,0.5258006140654843,0.4498784236098859,0.4295362462385955,0.4231355562031304,invasive_removal,single,1,20.0,1.3170116881483682,-0.16252197529221477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.7328103575752097,0.729273860783847,0.36465775819784263,0.41068430869843603,0.0,1.0,0.0,0.0,0.0,0.0
